t0,t1,close_price_up,close_price_variation,prive_variation,volumeFrom,pos
2018-10-01 13:44:59, 2018-10-01 13:45:59, false, -0.0545, 0.1615, -0.9486, true
2018-10-01 13:45:59, 2018-10-01 13:46:59, false, -0.0091, 0.0000, -0.8265, true
2018-10-01 13:46:59, 2018-10-01 13:47:59, false, -0.0500, 0.0036, -0.1834, true
2018-10-01 13:47:59, 2018-10-01 13:48:59, false, -0.0266, 0.0149, -0.0895, true
2018-10-01 13:48:59, 2018-10-01 13:49:59, false, -0.0079, 0.0000, -0.0316, true
2018-10-01 13:49:59, 2018-10-01 13:50:59, true, 0.0207, 0.0542, 0.3161, true
2018-10-01 13:50:59, 2018-10-01 13:51:59, false, -0.0178, 0.0453, -0.0722, true
2018-10-01 13:51:59, 2018-10-01 13:52:59, false, -0.0488, 0.0418, -0.0450, true
2018-10-01 13:52:59, 2018-10-01 13:53:59, false, -0.0036, 0.0094, -0.0587, true
2018-10-01 13:53:59, 2018-10-01 13:54:59, true, 0.0073, 0.0445, -0.0707, true
2018-10-01 13:54:58, 2018-10-01 13:55:58, false, -0.0062, 0.0254, -0.1313, true
2018-10-01 13:55:59, 2018-10-01 13:56:59, true, 0.0307, 0.0474, 0.1670, true
2018-10-01 13:56:59, 2018-10-01 13:57:59, false, -0.0122, 0.0353, -0.0872, true
2018-10-01 13:57:59, 2018-10-01 13:58:59, false, -0.0012, 0.0062, -0.0129, true
2018-10-01 13:58:59, 2018-10-01 13:59:59, true, 0.0330, 0.0368, 0.3113, true
2018-10-01 13:59:59, 2018-10-01 14:00:59, true, 0.0267, 0.0792, 1.1053, true
2018-10-01 20:00:59, 2018-10-01 20:01:59, true, 0.0167, 0.0328, -0.0555, true
2018-10-01 20:01:59, 2018-10-01 20:02:59, true, 0.0036, 0.0272, -0.0346, true
2018-10-01 20:02:58, 2018-10-01 20:03:58, true, 0.0179, 0.0229, 0.1149, true
2018-10-01 20:03:59, 2018-10-01 20:04:59, false, -0.0184, 0.0246, -0.0947, true
2018-10-01 20:04:59, 2018-10-01 20:05:59, true, 0.0026, 0.0061, -0.0375, true
2018-10-01 20:05:59, 2018-10-01 20:06:59, false, -0.0079, 0.0064, -0.0688, true
2018-10-01 20:06:58, 2018-10-01 20:07:58, false, -0.0020, 0.0005, -0.0083, true
2018-10-01 20:07:59, 2018-10-01 20:08:59, false, -0.0131, -0.0008, 0.5123, true
2018-10-01 20:08:59, 2018-10-01 20:09:59, false, -0.0146, 0.0305, -0.4403, true
2018-10-01 20:09:59, 2018-10-01 20:10:59, false, -0.0431, 0.0000, -0.0431, true
2018-10-01 20:10:59, 2018-10-01 20:11:59, false, -0.0111, 0.0000, 0.1414, true
2018-10-01 20:11:59, 2018-10-01 20:12:59, false, -0.0067, 0.0223, 0.5251, true
2018-10-01 20:12:59, 2018-10-01 20:13:59, true, 0.0495, 0.0600, -0.7039, true
2018-10-01 20:13:59, 2018-10-01 20:14:59, false, -0.0960, 0.0534, 1.2014, true
2018-10-01 20:14:58, 2018-10-01 20:15:58, false, -0.0158, 0.0211, -1.1455, true
2018-10-01 20:15:59, 2018-10-01 20:16:59, false, -0.0401, 0.0059, 0.1784, true
2018-10-01 20:16:59, 2018-10-01 20:17:59, true, 0.0216, 0.0310, -0.1946, true
2018-10-01 20:17:59, 2018-10-01 20:18:59, false, -0.0189, 0.0304, 0.2767, true
2018-10-01 20:18:58, 2018-10-01 20:19:58, false, -0.0388, 0.0146, 0.1594, true
2018-10-01 20:19:59, 2018-10-01 20:20:59, true, 0.0439, 0.0440, -0.4327, true
2018-10-01 20:20:33, 2018-10-01 20:21:33, true, 0.0009, 0.0616, -0.0134, true
2018-10-01 19:21:59, 2018-10-01 19:22:59, true, 0.0222, 0.0758, -0.2104, true
2018-10-01 19:22:59, 2018-10-01 19:23:59, true, 0.0073, 0.0381, 0.1396, true
2018-10-01 19:23:59, 2018-10-01 19:24:59, true, 0.0002, 0.0118, -0.0912, true
2018-10-01 19:24:59, 2018-10-01 19:25:59, false, -0.0024, 0.0015, -0.0735, true
2018-10-01 19:25:59, 2018-10-01 19:26:59, false, -0.0047, 0.0000, 0.0232, true
2018-10-01 19:26:59, 2018-10-01 19:27:59, true, 0.0038, 0.0117, -0.0449, true
2018-10-01 19:27:59, 2018-10-01 19:28:59, true, 0.0212, 0.0264, 0.0766, true
2018-10-01 19:28:59, 2018-10-01 19:29:59, true, 0.0076, 0.0311, 0.1815, true
2018-10-01 19:29:59, 2018-10-01 19:30:59, true, 0.0234, 0.0366, -0.1117, true
2018-10-01 19:30:59, 2018-10-01 19:31:59, false, -0.0247, 0.0270, -0.1445, true
2018-10-01 19:31:59, 2018-10-01 19:32:59, true, 0.0127, 0.0184, 0.2399, true
2018-10-01 19:32:59, 2018-10-01 19:33:59, true, 0.0097, 0.0269, -0.1880, true
2018-10-01 19:33:58, 2018-10-01 19:34:58, false, -0.0005, 0.0123, -0.0320, true
2018-10-01 19:34:59, 2018-10-01 19:35:59, true, 0.0130, 0.0153, 0.1166, true
2018-10-01 19:35:59, 2018-10-01 19:36:59, true, 0.0103, 0.0290, 0.4450, true
2018-10-01 19:36:58, 2018-10-01 19:37:58, true, 0.0136, 0.0278, -0.4555, true
2018-10-01 19:37:59, 2018-10-01 19:38:59, true, 0.0014, 0.0165, -0.0173, true
2018-10-01 19:38:59, 2018-10-01 19:39:59, true, 0.0173, 0.0255, -0.0578, true
2018-10-01 19:39:59, 2018-10-01 19:40:59, false, -0.0740, 0.0223, 0.4429, true
2018-10-01 19:40:59, 2018-10-01 19:41:59, false, -0.0149, 0.0000, -0.1894, true
2018-10-01 19:41:59, 2018-10-01 19:42:59, true, 0.0029, 0.0126, -0.1401, true
2018-10-01 19:42:59, 2018-10-01 19:43:59, true, 0.0071, 0.0328, 0.4520, true
2018-10-01 19:43:59, 2018-10-01 19:44:59, true, 0.0006, 0.0237, -0.5203, true
2018-10-01 19:44:59, 2018-10-01 19:45:59, false, -0.0014, 0.0296, 0.0100, true
2018-10-01 19:45:59, 2018-10-01 19:46:59, true, 0.0079, 0.0170, -0.0085, true
2018-10-01 19:46:59, 2018-10-01 19:47:59, false, -0.0008, 0.0079, -0.0294, true
2018-10-01 19:47:59, 2018-10-01 19:48:59, false, -0.0784, 0.0008, 0.5365, true
2018-10-01 19:48:59, 2018-10-01 19:49:59, false, -0.0102, -0.0003, -0.6134, true
2018-10-01 19:49:59, 2018-10-01 19:50:59, true, 0.0118, 0.0128, 0.1406, true
2018-10-01 19:50:59, 2018-10-01 19:51:59, true, 0.0067, 0.0284, -0.0326, true
2018-10-01 19:51:57, 2018-10-01 19:52:57, false, -0.0014, 0.0194, 0.0480, true
2018-10-01 19:52:59, 2018-10-01 19:53:59, false, -0.0103, 0.0108, -0.0683, true
2018-10-01 19:53:59, 2018-10-01 19:54:59, false, -0.0024, 0.0117, 0.2102, true
2018-10-01 19:54:59, 2018-10-01 19:55:59, false, -0.0058, 0.0038, -0.2076, true
2018-10-01 19:55:59, 2018-10-01 19:56:59, true, 0.0647, 0.0758, 0.1592, true
2018-10-01 19:56:59, 2018-10-01 19:57:59, false, -0.0036, 0.0659, -0.1928, true
2018-10-01 19:57:59, 2018-10-01 19:58:59, true, 0.0083, 0.0103, 0.0038, true
2018-10-01 19:58:58, 2018-10-01 19:59:58, false, -0.0314, 0.0147, 0.1043, true
2018-10-01 19:59:58, 2018-10-01 20:00:58, true, 0.0105, 0.0115, 0.0613, true
2018-10-02 00:00:59, 2018-10-02 00:01:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:01:59, 2018-10-02 00:02:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:02:59, 2018-10-02 00:03:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:03:59, 2018-10-02 00:04:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:04:59, 2018-10-02 00:05:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:05:59, 2018-10-02 00:06:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:06:59, 2018-10-02 00:07:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:07:59, 2018-10-02 00:08:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:08:59, 2018-10-02 00:09:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:09:57, 2018-10-02 00:10:57, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:10:58, 2018-10-02 00:11:58, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:11:59, 2018-10-02 00:12:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:12:57, 2018-10-02 00:13:57, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:13:59, 2018-10-02 00:14:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:14:59, 2018-10-02 00:15:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:15:58, 2018-10-02 00:16:58, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:16:59, 2018-10-02 00:17:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:17:59, 2018-10-02 00:18:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:18:58, 2018-10-02 00:19:58, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:19:59, 2018-10-02 00:20:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:20:59, 2018-10-02 00:21:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:21:57, 2018-10-02 00:22:57, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:22:59, 2018-10-02 00:23:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:23:59, 2018-10-02 00:24:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:24:59, 2018-10-02 00:25:59, false, -0.0012, 0.0038, -0.0646, true
2018-10-02 00:25:59, 2018-10-02 00:26:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:26:59, 2018-10-02 00:27:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:27:59, 2018-10-02 00:28:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:28:59, 2018-10-02 00:29:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:29:56, 2018-10-02 00:30:56, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:30:59, 2018-10-02 00:31:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:31:56, 2018-10-02 00:32:56, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:32:59, 2018-10-02 00:33:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:33:59, 2018-10-02 00:34:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:34:59, 2018-10-02 00:35:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:35:59, 2018-10-02 00:36:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:36:59, 2018-10-02 00:37:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:37:59, 2018-10-02 00:38:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:38:59, 2018-10-02 00:39:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:39:59, 2018-10-02 00:40:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:40:58, 2018-10-02 00:41:58, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:41:59, 2018-10-02 00:42:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:42:59, 2018-10-02 00:43:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:43:58, 2018-10-02 00:44:58, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:44:59, 2018-10-02 00:45:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:45:59, 2018-10-02 00:46:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:46:59, 2018-10-02 00:47:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:47:59, 2018-10-02 00:48:59, false, 0.0000, 0.0000, -0.0990, true
2018-10-02 00:48:14, 2018-10-02 00:49:14, false, 0.0000, 0.0000, -0.0990, true
2018-10-01 23:49:59, 2018-10-01 23:50:59, false, -0.0064, 0.0133, 0.0212, true
2018-10-01 23:50:58, 2018-10-01 23:51:58, true, 0.0086, 0.0086, 0.0215, true
2018-10-01 23:51:59, 2018-10-01 23:52:59, true, 0.0041, 0.0129, -0.1018, true
2018-10-01 23:52:59, 2018-10-01 23:53:59, true, 0.0230, 0.0334, 0.3277, true
2018-10-01 23:53:59, 2018-10-01 23:54:59, true, 0.0053, 0.0309, -0.2801, true
2018-10-01 23:54:59, 2018-10-01 23:55:59, false, -0.0036, 0.0062, -0.0180, true
2018-10-01 23:55:58, 2018-10-01 23:56:58, false, -0.0006, 0.0027, 0.0503, true
2018-10-01 23:56:59, 2018-10-01 23:57:59, true, 0.0064, 0.0064, -0.0802, true
2018-10-01 23:57:59, 2018-10-01 23:58:59, true, 0.0064, 0.0064, -0.0802, true
2018-10-01 23:58:59, 2018-10-01 23:59:59, true, 0.0064, 0.0064, -0.0802, true
2018-10-01 23:59:58, 2018-10-02 00:00:58, true, 0.0064, 0.0064, -0.0802, true
